VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,Compound Symmetry
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,Compound Symmetry
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,Compound Symmetry
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,Compound Symmetry
,_,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN,-0.1991,0.01572,First Order Autoregressive
,_,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN,-0.2820,0.01949,First Order Autoregressive
,_,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN,-0.2432,0.01962,First Order Autoregressive
WEEK 2,4,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1656,0.04438,First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1845,0.04364,First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1639,0.04464,First Order Autoregressive
WEEK 4,5,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2592,0.04437,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2750,0.04654,First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2063,0.04726,First Order Autoregressive
WEEK 6,7,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2100,0.04692,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3146,0.05074,First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2244,0.04753,First Order Autoregressive
WEEK 8,8,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1892,0.04687,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3080,0.05111,First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2084,0.05244,First Order Autoregressive
WEEK 12,9,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2358,0.05011,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3213,0.05283,First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2376,0.05281,First Order Autoregressive
WEEK 16,10,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1468,0.04899,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,First Order Autoregressive
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,First Order Autoregressive
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,First Order Autoregressive
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,First Order Autoregressive
,_,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN,-0.1991,0.01572,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN,-0.2820,0.01949,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN,-0.2432,0.01962,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1656,0.04438,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1845,0.04364,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1639,0.04464,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2592,0.04437,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2750,0.04654,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2063,0.04726,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2100,0.04692,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3146,0.05074,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2244,0.04753,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1892,0.04687,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3080,0.05111,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2084,0.05244,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2358,0.05011,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3213,0.05283,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2376,0.05281,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1468,0.04899,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,Heterogeneous Compound Symmetry
,_,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN,-0.1991,0.01572,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN,-0.2820,0.01949,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN,-0.2432,0.01962,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1656,0.04438,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1845,0.04364,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1639,0.04464,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2592,0.04437,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2750,0.04654,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2063,0.04726,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2100,0.04692,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3146,0.05074,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2244,0.04753,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1892,0.04687,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3080,0.05111,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2084,0.05244,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2358,0.05011,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3213,0.05283,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2376,0.05281,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1468,0.04899,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,Heterogeneous First Order Autoregressive
,_,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN,-0.1991,0.01572,Toeplitz
,_,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN,-0.2820,0.01949,Toeplitz
,_,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN,-0.2432,0.01962,Toeplitz
WEEK 2,4,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1656,0.04438,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1845,0.04364,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1639,0.04464,Toeplitz
WEEK 4,5,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2592,0.04437,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2750,0.04654,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2063,0.04726,Toeplitz
WEEK 6,7,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2100,0.04692,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3146,0.05074,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2244,0.04753,Toeplitz
WEEK 8,8,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1892,0.04687,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3080,0.05111,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2084,0.05244,Toeplitz
WEEK 12,9,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2358,0.05011,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3213,0.05283,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2376,0.05281,Toeplitz
WEEK 16,10,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1468,0.04899,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,Toeplitz
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,Toeplitz
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,Toeplitz
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,Toeplitz
,_,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN,-0.1991,0.01572,Unstructured
,_,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN,-0.2820,0.01949,Unstructured
,_,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN,-0.2432,0.01962,Unstructured
WEEK 2,4,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1656,0.04438,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1845,0.04364,Unstructured
WEEK 2,4,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1639,0.04464,Unstructured
WEEK 4,5,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2592,0.04437,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2750,0.04654,Unstructured
WEEK 4,5,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2063,0.04726,Unstructured
WEEK 6,7,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2100,0.04692,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3146,0.05074,Unstructured
WEEK 6,7,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2244,0.04753,Unstructured
WEEK 8,8,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1892,0.04687,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3080,0.05111,Unstructured
WEEK 8,8,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2084,0.05244,Unstructured
WEEK 12,9,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2358,0.05011,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3213,0.05283,Unstructured
WEEK 12,9,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2376,0.05281,Unstructured
WEEK 16,10,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1468,0.04899,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3073,0.05884,Unstructured
WEEK 16,10,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2379,0.06468,Unstructured
WEEK 20,11,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1853,0.04783,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2725,0.07030,Unstructured
WEEK 20,11,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2899,0.07202,Unstructured
WEEK 24,12,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2117,0.03851,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2260,0.05859,Unstructured
WEEK 24,12,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.2164,0.05490,Unstructured
WEEK 26,13,Placebo,0,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.1879,0.05483,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.3291,0.08292,Unstructured
WEEK 26,13,Xanomeline High Dose,81,HGB,Hemoglobin (mmol/L),TRTAN*VISITNUM,-0.4038,0.08231,Unstructured
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03768,0.01544,Compound Symmetry
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01556,0.01914,Compound Symmetry
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01823,0.01901,Compound Symmetry
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1055,0.04364,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01256,0.04286,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.02059,0.04354,Compound Symmetry
WEEK 4,5,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01208,0.04362,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.006399,0.04589,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05841,0.04640,Compound Symmetry
WEEK 6,7,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01928,0.04617,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.08463,0.04997,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03715,0.04746,Compound Symmetry
WEEK 8,8,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01238,0.04618,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.07007,0.05036,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03337,0.05147,Compound Symmetry
WEEK 12,9,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07307,0.04920,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01319,0.05219,Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07870,0.05101,Compound Symmetry
WEEK 16,10,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03790,0.04813,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08572,0.05794,Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01829,0.06264,Compound Symmetry
WEEK 20,11,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08143,0.04720,Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.06529,0.06776,Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02831,0.06960,Compound Symmetry
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03144,0.03756,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02718,0.05786,Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05908,0.05252,Compound Symmetry
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00453,0.05353,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1223,0.08177,Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09205,0.07861,Compound Symmetry
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03768,0.01544,First Order Autoregressive
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01556,0.01914,First Order Autoregressive
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01823,0.01901,First Order Autoregressive
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1055,0.04364,First Order Autoregressive
