VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,Effect,lsmeans,lsmeans_stderr,covariatestructure
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03046,0.03746,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02577,0.05772,First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05971,0.05250,First Order Autoregressive
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00379,0.05343,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1213,0.08161,First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09086,0.07841,First Order Autoregressive
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03812,0.01543,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01562,0.01913,Heterogeneous Compound Symmetry
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01955,0.01899,Heterogeneous Compound Symmetry
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1056,0.04362,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01257,0.04286,Heterogeneous Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.02074,0.04339,Heterogeneous Compound Symmetry
WEEK 4,5,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01167,0.04362,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.005353,0.04586,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05567,0.04619,Heterogeneous Compound Symmetry
WEEK 6,7,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01824,0.04616,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.08494,0.04997,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03561,0.04745,Heterogeneous Compound Symmetry
WEEK 8,8,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01507,0.04616,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.07095,0.05037,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.04374,0.05122,Heterogeneous Compound Symmetry
WEEK 12,9,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07291,0.04921,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01590,0.05206,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07532,0.05079,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03668,0.04813,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07987,0.05773,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01269,0.06245,Heterogeneous Compound Symmetry
WEEK 20,11,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08511,0.04712,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07159,0.06759,Heterogeneous Compound Symmetry
WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03017,0.06959,Heterogeneous Compound Symmetry
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03046,0.03746,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02577,0.05772,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05971,0.05250,Heterogeneous Compound Symmetry
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00379,0.05343,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1213,0.08161,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09086,0.07841,Heterogeneous Compound Symmetry
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03812,0.01543,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01562,0.01913,Heterogeneous First Order Autoregressive
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01955,0.01899,Heterogeneous First Order Autoregressive
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1056,0.04362,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01257,0.04286,Heterogeneous First Order Autoregressive
WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.02074,0.04339,Heterogeneous First Order Autoregressive
WEEK 4,5,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01167,0.04362,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.005353,0.04586,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05567,0.04619,Heterogeneous First Order Autoregressive
WEEK 6,7,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01824,0.04616,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.08494,0.04997,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03561,0.04745,Heterogeneous First Order Autoregressive
WEEK 8,8,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01507,0.04616,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.07095,0.05037,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.04374,0.05122,Heterogeneous First Order Autoregressive
WEEK 12,9,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07291,0.04921,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01590,0.05206,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07532,0.05079,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03668,0.04813,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07987,0.05773,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01269,0.06245,Heterogeneous First Order Autoregressive
WEEK 20,11,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08511,0.04712,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07159,0.06759,Heterogeneous First Order Autoregressive
WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03017,0.06959,Heterogeneous First Order Autoregressive
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03046,0.03746,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02577,0.05772,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05971,0.05250,Heterogeneous First Order Autoregressive
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00379,0.05343,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1213,0.08161,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09086,0.07841,Heterogeneous First Order Autoregressive
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03812,0.01543,Toeplitz
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01562,0.01913,Toeplitz
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01955,0.01899,Toeplitz
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1056,0.04362,Toeplitz
WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01257,0.04286,Toeplitz
WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.02074,0.04339,Toeplitz
WEEK 4,5,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01167,0.04362,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.005353,0.04586,Toeplitz
WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05567,0.04619,Toeplitz
WEEK 6,7,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01824,0.04616,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.08494,0.04997,Toeplitz
WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03561,0.04745,Toeplitz
WEEK 8,8,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01507,0.04616,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.07095,0.05037,Toeplitz
WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.04374,0.05122,Toeplitz
WEEK 12,9,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07291,0.04921,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01590,0.05206,Toeplitz
WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07532,0.05079,Toeplitz
WEEK 16,10,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03668,0.04813,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07987,0.05773,Toeplitz
WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01269,0.06245,Toeplitz
WEEK 20,11,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08511,0.04712,Toeplitz
WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07159,0.06759,Toeplitz
WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03017,0.06959,Toeplitz
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03046,0.03746,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02577,0.05772,Toeplitz
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05971,0.05250,Toeplitz
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00379,0.05343,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1213,0.08161,Toeplitz
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09086,0.07841,Toeplitz
,_,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN,-0.03812,0.01543,Unstructured
,_,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN,-0.01562,0.01913,Unstructured
,_,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN,-0.01955,0.01899,Unstructured
WEEK 2,4,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1056,0.04362,Unstructured
WEEK 2,4,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01257,0.04286,Unstructured
WEEK 2,4,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.02074,0.04339,Unstructured
WEEK 4,5,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01167,0.04362,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.005353,0.04586,Unstructured
WEEK 4,5,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05567,0.04619,Unstructured
WEEK 6,7,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01824,0.04616,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.08494,0.04997,Unstructured
WEEK 6,7,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03561,0.04745,Unstructured
WEEK 8,8,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01507,0.04616,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.07095,0.05037,Unstructured
WEEK 8,8,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.04374,0.05122,Unstructured
WEEK 12,9,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07291,0.04921,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.01590,0.05206,Unstructured
WEEK 12,9,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07532,0.05079,Unstructured
WEEK 16,10,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03668,0.04813,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07987,0.05773,Unstructured
WEEK 16,10,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.01269,0.06245,Unstructured
WEEK 20,11,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.08511,0.04712,Unstructured
WEEK 20,11,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.07159,0.06759,Unstructured
WEEK 20,11,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03017,0.06959,Unstructured
WEEK 24,12,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.03046,0.03746,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.02577,0.05772,Unstructured
WEEK 24,12,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.05971,0.05250,Unstructured
WEEK 26,13,Placebo,0,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.00379,0.05343,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,-0.1213,0.08161,Unstructured
WEEK 26,13,Xanomeline High Dose,81,LYM,Lymphocytes (GI/L),TRTAN*VISITNUM,0.09086,0.07841,Unstructured
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,Compound Symmetry
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Compound Symmetry
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,First Order Autoregressive
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,First Order Autoregressive
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,Heterogeneous Compound Symmetry
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,Heterogeneous Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous Compound Symmetry
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,Heterogeneous First Order Autoregressive
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,Heterogeneous First Order Autoregressive
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Heterogeneous First Order Autoregressive
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,Toeplitz
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,Toeplitz
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Toeplitz
,_,Placebo,0,MACROCY,Macrocytes,TRTAN,,,Unstructured
,_,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN,0,,Unstructured
WEEK 4,5,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 6,7,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 8,8,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 12,9,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 16,10,Placebo,0,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 16,10,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 24,12,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
WEEK 26,13,Xanomeline Low Dose,54,MACROCY,Macrocytes,TRTAN*VISITNUM,0,,Unstructured
,_,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN,-0.00466,0.002424,Compound Symmetry
,_,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN,0.003635,0.003002,Compound Symmetry
,_,Xanomeline High Dose,81,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN,-0.00512,0.002984,Compound Symmetry
WEEK 2,4,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,-0.00958,0.006852,Compound Symmetry
WEEK 2,4,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.009075,0.006733,Compound Symmetry
WEEK 2,4,Xanomeline High Dose,81,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,-0.00245,0.006811,Compound Symmetry
WEEK 4,5,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,-0.00395,0.006853,Compound Symmetry
WEEK 4,5,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.01245,0.007205,Compound Symmetry
WEEK 4,5,Xanomeline High Dose,81,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,-0.00187,0.007300,Compound Symmetry
WEEK 6,7,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.001963,0.007251,Compound Symmetry
WEEK 6,7,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.001649,0.007850,Compound Symmetry
WEEK 6,7,Xanomeline High Dose,81,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,-0.01074,0.007351,Compound Symmetry
WEEK 8,8,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.007611,0.007251,Compound Symmetry
WEEK 8,8,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.01745,0.007915,Compound Symmetry
WEEK 8,8,Xanomeline High Dose,81,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.000786,0.008044,Compound Symmetry
WEEK 12,9,Placebo,0,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.002031,0.007730,Compound Symmetry
WEEK 12,9,Xanomeline Low Dose,54,MCH,Ery. Mean Corpuscular Hemoglobin (fmol(Fe)),TRTAN*VISITNUM,0.01366,0.008177,Compound Symmetry
