reftrta,reftrtan,VISIT,VISITNUM,TRTA,TRTAN,PARAMCD,PARAM,lsmeans_difference,pval_interaction,lowerci95,upperci95,covariatestructure
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.6416,0.47061380041459000,-1.1023,2.3856,Toeplitz
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),0.1472,0.85019892277883000,-1.3812,1.6756,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.4242,0.50248959872722000,-1.6648,0.8163,Toeplitz
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1137,0.87379967952919000,-1.5177,1.2903,Toeplitz
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3105,0.60385694868479000,-1.4841,0.8631,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.1101,0.21689399045617000,-0.6525,2.8726,Toeplitz
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.2873,0.21563464934015000,-0.7510,3.3256,Toeplitz
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.1772,0.84095020865065000,-1.9090,1.5545,Toeplitz
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.5894,0.29883065394636000,-1.7018,0.5230,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2599,0.64616865266127000,-0.8502,1.3699,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8493,0.13316767487827000,-1.9580,0.2594,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.8507,0.15130406902148000,-2.0130,0.3116,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7782,0.20350738968501000,-0.4216,1.9779,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-1.6289,0.00629239594464509,-2.7967,-0.4610,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3078,0.62603938055589000,-1.5464,0.9308,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2391,0.70605368821218000,-1.0042,1.4825,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.5469,0.36546929214656000,-1.7320,0.6381,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3541,0.58125701398453000,-1.6130,0.9049,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.5392,0.42019638067080000,-0.7725,1.8510,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8933,0.16014451972698000,-2.1402,0.3536,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.05279,0.93675541198946000,-1.3575,1.2519,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2942,0.66016154284878000,-1.0180,1.6065,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3470,0.59571485694807000,-1.6296,0.9356,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1813,0.79705947045339000,-1.5642,1.2015,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.4886,0.53175812047890000,-1.0437,2.0210,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.6700,0.35751614986302000,-2.0977,0.7578,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7888,0.29984185831392000,-0.7030,2.2807,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.6416,0.47061380041459000,-1.1023,2.3856,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),0.1472,0.85019892277883000,-1.3812,1.6756,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.4242,0.50248959872722000,-1.6648,0.8163,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1137,0.87379967952919000,-1.5177,1.2903,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3105,0.60385694868479000,-1.4841,0.8631,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.1101,0.21689399045617000,-0.6525,2.8726,Heterogeneous First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.2873,0.21563464934015000,-0.7510,3.3256,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.1772,0.84095020865065000,-1.9090,1.5545,Heterogeneous First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.5894,0.29883065394636000,-1.7018,0.5230,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2599,0.64616865266127000,-0.8502,1.3699,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8493,0.13316767487827000,-1.9580,0.2594,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.8507,0.15130406902148000,-2.0130,0.3116,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7782,0.20350738968501000,-0.4216,1.9779,Heterogeneous Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-1.6289,0.00629239594464509,-2.7967,-0.4610,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3078,0.62603938055589000,-1.5464,0.9308,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2391,0.70605368821218000,-1.0042,1.4825,Heterogeneous Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.5469,0.36546929214656000,-1.7320,0.6381,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3541,0.58125701398453000,-1.6130,0.9049,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.5392,0.42019638067080000,-0.7725,1.8510,Heterogeneous Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8933,0.16014451972698000,-2.1402,0.3536,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.05279,0.93675541198946000,-1.3575,1.2519,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2942,0.66016154284878000,-1.0180,1.6065,Heterogeneous Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3470,0.59571485694807000,-1.6296,0.9356,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1813,0.79705947045339000,-1.5642,1.2015,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.4886,0.53175812047890000,-1.0437,2.0210,Heterogeneous Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.6700,0.35751614986302000,-2.0977,0.7578,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7888,0.29984185831392000,-0.7030,2.2807,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.6416,0.47061380041459000,-1.1023,2.3856,Heterogeneous Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),0.1472,0.85019892277883000,-1.3812,1.6756,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.4242,0.50248959872722000,-1.6648,0.8163,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1137,0.87379967952919000,-1.5177,1.2903,Heterogeneous Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3105,0.60385694868479000,-1.4841,0.8631,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.1101,0.21689399045617000,-0.6525,2.8726,Heterogeneous Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.2873,0.21563464934015000,-0.7510,3.3256,Heterogeneous Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.1772,0.84095020865065000,-1.9090,1.5545,Heterogeneous Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.5894,0.29883065394636000,-1.7018,0.5230,First Order Autoregressive
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2599,0.64616865266127000,-0.8502,1.3699,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8493,0.13316767487827000,-1.9580,0.2594,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.8507,0.15130406902148000,-2.0130,0.3116,First Order Autoregressive
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7782,0.20350738968501000,-0.4216,1.9779,First Order Autoregressive
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-1.6289,0.00629239594464509,-2.7967,-0.4610,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3078,0.62603938055589000,-1.5464,0.9308,First Order Autoregressive
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2391,0.70605368821218000,-1.0042,1.4825,First Order Autoregressive
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.5469,0.36546929214656000,-1.7320,0.6381,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3541,0.58125701398453000,-1.6130,0.9049,First Order Autoregressive
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.5392,0.42019638067080000,-0.7725,1.8510,First Order Autoregressive
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8933,0.16014451972698000,-2.1402,0.3536,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.05279,0.93675541198946000,-1.3575,1.2519,First Order Autoregressive
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2942,0.66016154284878000,-1.0180,1.6065,First Order Autoregressive
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3470,0.59571485694807000,-1.6296,0.9356,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1813,0.79705947045339000,-1.5642,1.2015,First Order Autoregressive
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.4886,0.53175812047890000,-1.0437,2.0210,First Order Autoregressive
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.6700,0.35751614986302000,-2.0977,0.7578,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7888,0.29984185831392000,-0.7030,2.2807,First Order Autoregressive
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.6416,0.47061380041459000,-1.1023,2.3856,First Order Autoregressive
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),0.1472,0.85019892277883000,-1.3812,1.6756,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.4242,0.50248959872722000,-1.6648,0.8163,First Order Autoregressive
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1137,0.87379967952919000,-1.5177,1.2903,First Order Autoregressive
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3105,0.60385694868479000,-1.4841,0.8631,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.1101,0.21689399045617000,-0.6525,2.8726,First Order Autoregressive
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.2873,0.21563464934015000,-0.7510,3.3256,First Order Autoregressive
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.1772,0.84095020865065000,-1.9090,1.5545,First Order Autoregressive
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.5894,0.29883065394636000,-1.7018,0.5230,Compound Symmetry
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2599,0.64616865266127000,-0.8502,1.3699,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8493,0.13316767487827000,-1.9580,0.2594,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.8507,0.15130406902148000,-2.0130,0.3116,Compound Symmetry
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7782,0.20350738968501000,-0.4216,1.9779,Compound Symmetry
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-1.6289,0.00629239594464509,-2.7967,-0.4610,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3078,0.62603938055589000,-1.5464,0.9308,Compound Symmetry
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2391,0.70605368821218000,-1.0042,1.4825,Compound Symmetry
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.5469,0.36546929214656000,-1.7320,0.6381,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.3541,0.58125701398453000,-1.6130,0.9049,Compound Symmetry
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.5392,0.42019638067080000,-0.7725,1.8510,Compound Symmetry
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.8933,0.16014451972698000,-2.1402,0.3536,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.05279,0.93675541198946000,-1.3575,1.2519,Compound Symmetry
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.2942,0.66016154284878000,-1.0180,1.6065,Compound Symmetry
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3470,0.59571485694807000,-1.6296,0.9356,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1813,0.79705947045339000,-1.5642,1.2015,Compound Symmetry
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.4886,0.53175812047890000,-1.0437,2.0210,Compound Symmetry
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.6700,0.35751614986302000,-2.0977,0.7578,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.7888,0.29984185831392000,-0.7030,2.2807,Compound Symmetry
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),0.6416,0.47061380041459000,-1.1023,2.3856,Compound Symmetry
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),0.1472,0.85019892277883000,-1.3812,1.6756,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.4242,0.50248959872722000,-1.6648,0.8163,Compound Symmetry
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),-0.1137,0.87379967952919000,-1.5177,1.2903,Compound Symmetry
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.3105,0.60385694868479000,-1.4841,0.8631,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.1101,0.21689399045617000,-0.6525,2.8726,Compound Symmetry
Xanomeline High Dose,81,WEEK 26,13,Xanomeline Low Dose,54,MCV,Ery. Mean Corpuscular Volume (fL),1.2873,0.21563464934015000,-0.7510,3.3256,Compound Symmetry
Placebo,0,WEEK 26,13,Xanomeline High Dose,81,MCV,Ery. Mean Corpuscular Volume (fL),-0.1772,0.84095020865065000,-1.9090,1.5545,Compound Symmetry
Placebo,0,WEEK 2,4,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1017,0.39076286639600000,-0.1306,0.3340,Unstructured
Xanomeline High Dose,81,WEEK 2,4,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.1436,0.22287274440525000,-0.3746,0.08738,Unstructured
Placebo,0,WEEK 2,4,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.2453,0.03693180675218380,0.01489,0.4757,Unstructured
Placebo,0,WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1600,0.19820572566075000,-0.08379,0.4037,Unstructured
Xanomeline High Dose,81,WEEK 4,5,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.1272,0.31811292349730000,-0.3771,0.1227,Unstructured
Placebo,0,WEEK 4,5,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.2872,0.02044094445123710,0.04443,0.5300,Unstructured
Placebo,0,WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.2655,0.04491997674470990,-0.5249,-0.00602,Unstructured
Xanomeline High Dose,81,WEEK 6,7,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.1294,0.32376097474476000,-0.3866,0.1278,Unstructured
Placebo,0,WEEK 6,7,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.1361,0.28082026495616000,-0.3834,0.1113,Unstructured
Placebo,0,WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.02766,0.83765721610822000,-0.2924,0.2371,Unstructured
Xanomeline High Dose,81,WEEK 8,8,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.2039,0.14754797785433000,-0.4799,0.07211,Unstructured
Placebo,0,WEEK 8,8,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1762,0.18052814265939000,-0.08177,0.4342,Unstructured
Placebo,0,WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.005353,0.96916297627045000,-0.2662,0.2769,Unstructured
Xanomeline High Dose,81,WEEK 12,9,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.1610,0.24883628164415000,-0.4347,0.1127,Unstructured
Placebo,0,WEEK 12,9,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1663,0.21834609077782000,-0.09860,0.4313,Unstructured
Placebo,0,WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.02327,0.87371031041018000,-0.3104,0.2639,Unstructured
Xanomeline High Dose,81,WEEK 16,10,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.2596,0.11383643057911000,-0.5814,0.06225,Unstructured
Placebo,0,WEEK 16,10,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.2363,0.11541525553768000,-0.05795,0.5305,Unstructured
Placebo,0,WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.2950,0.06476701738234000,-0.6080,0.01808,Unstructured
Xanomeline High Dose,81,WEEK 20,11,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.2492,0.18150720864049000,-0.6149,0.1165,Unstructured
Placebo,0,WEEK 20,11,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.04575,0.77527712090912000,-0.3600,0.2685,Unstructured
Placebo,0,WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1433,0.27380799790190000,-0.1134,0.4000,Unstructured
Xanomeline High Dose,81,WEEK 24,12,Xanomeline Low Dose,54,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),-0.05549,0.70866565549219000,-0.3467,0.2357,Unstructured
Placebo,0,WEEK 24,12,Xanomeline High Dose,81,MCHC,Ery. Mean Corpuscular HGB Concentration (mmol/L),0.1988,0.10537832340416000,-0.04186,0.4394,Unstructured
