"PARAMCD","weight","corr","contrast","VISIT","estimate","SE","df","lower.CL","upper.CL"
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 24",-0.00689784484558059,0.0501606830041749,1434,-0.124581898543196,0.110786208852035
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0326306542201227,0.059860374870799,1434,-0.17307155631207,0.107810247871825
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 26",0.0946045040626646,0.05251385642881,1434,-0.0286004271645,0.217809435289829
"RBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 26",0.0863981812607271,0.0514082286711248,1434,-0.0342127909409159,0.20700915346237
"RBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.00820632280193748,0.0609633836068723,1434,-0.151235039324446,0.134822393720571
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 2",0.0422994110785484,0.0357351455016634,1434,-0.0415402922556319,0.126139114412729
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.000227417379272373,0.0359962837493711,1434,-0.0846797879604909,0.0842249532019461
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",-0.0425268284578207,0.0364292137811776,1434,-0.127994914098306,0.0429412571826641
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 4",0.0811760309075248,0.0416393143392618,1434,-0.016515687210144,0.178867749025194
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.0231767180437198,0.0417866980162272,1434,-0.121214219103633,0.0748607830161929
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-0.104352748951245,0.0428977001746368,1434,-0.204996818140574,-0.00370867976191544
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 6",0.0522605352186461,0.038832718170956,1434,-0.0388465115110568,0.143367581948349
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.0206700078973271,0.0384972924858993,1434,-0.110990098549728,0.0696500827550734
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.0729305431159732,0.0400505958968606,1434,-0.166894903165763,0.0210338169338165
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 8",0.0838455744049224,0.0371469152684907,1434,-0.00330634038846278,0.170997489198308
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 8",0.00738010060697661,0.0374282852780716,1434,-0.0804319480070276,0.0951921492209809
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0764654737979458,0.0391293009178658,1434,-0.168268345580713,0.0153373979848213
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 12",0.0644321443133123,0.0426425009235988,1434,-0.0356131913547798,0.164477479981404
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.0266995699243767,0.0426390854923736,1434,-0.126736892507965,0.0733377526592111
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-0.091131714237689,0.0451247671891113,1434,-0.197000797490279,0.0147373690149015
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 16",0.0976285019332525,0.045929134396052,1434,-0.0101277405026835,0.205384744369189
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 16",0.0859581829575448,0.0469321316585539,1434,-0.0241512328530243,0.196067598768114
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.0116703189757077,0.0513216647604527,1434,-0.132078200005108,0.108737562053693
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0639819512989731,0.0508667288339072,1434,-0.0553585857310623,0.183322488329008
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 20",0.061833310301837,0.0501803987669891,1434,-0.0558969993626191,0.179563619966293
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.00214864099713612,0.0573118299034746,1434,-0.136610296300111,0.132313014305838
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 24",0.0157234066020426,0.049111078859266,1434,-0.0994981273858553,0.13094494058994
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.00320622863751349,0.0469636986254941,1434,-0.113389705015243,0.106977247740216
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0189296352395561,0.0547461899841287,1434,-0.147371936579349,0.109512666100237
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.095909711080763,0.0486382924253879,1434,-0.0182025990939865,0.210022021255513
"RBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 26",0.0907545725699875,0.0477932115942843,1434,-0.0213750585033203,0.202884203643295
"RBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.00515513851077554,0.0552044392009964,1434,-0.13467255729744,0.124362280275889
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 2",0.0375421262999698,0.0353778824576161,1444,-0.0454587889175895,0.120543041517529
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.00539985541603436,0.0356422940951661,1444,-0.0890211132427681,0.0782214024106994
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",-0.0429419817160041,0.0360999226400682,1444,-0.127636893063467,0.0417529296314587
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 4",0.0799068411918015,0.0405902940963508,1444,-0.0153230404435175,0.175136722827121
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.0244497883856784,0.0407566073259844,1444,-0.120069861556314,0.0711702847849569
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",-0.10435662957748,0.0418398949394272,1444,-0.202518230310352,-0.00619502884460801
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 6",0.0530583345173851,0.0391224727038707,1444,-0.0387278554527327,0.144844524487503
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.0182811220107503,0.0388161338745454,1444,-0.109348602961719,0.0727863589402189
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.0713394565281353,0.0403996634444967,1444,-0.166122094929172,0.0234431818729014
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 8",0.0831052336966922,0.0372919371531278,1444,-0.00438629205116861,0.170596759444553
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 8",0.00798794339983106,0.0375436143914577,1444,-0.0800940484717677,0.0960699352714298
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0751172902968611,0.0393168589158586,1444,-0.167359534512735,0.0171249539190133
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 12",0.071115484650583,0.0423232648345593,1444,-0.0281801620143101,0.170411131315476
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.0211258169318444,0.0423643680950326,1444,-0.120517896961335,0.0782662630976457
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",-0.0922413015824274,0.0448857058182537,1444,-0.197548753704937,0.0130661505400824
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 16",0.111460755427966,0.0451826255393203,1444,0.00545669268654225,0.21746481816939
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 16",0.0946766664806345,0.0463123815224112,1444,-0.0139779444014647,0.203331277362734
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.0167840889473317,0.0508784267149007,1444,-0.136151210120441,0.102583032225778
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 20",0.0765971644654851,0.0507656680780021,1444,-0.0425054109120277,0.195699739842998
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 20",0.0689665765842056,0.0502690695236922,1444,-0.0489709167804756,0.186904069948887
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.00763058788127946,0.0570947354968029,1444,-0.141581943110539,0.12632076734798
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 24",0.0286300704571458,0.0484162222275652,1444,-0.0849604125537879,0.142220553468079
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.00013311285071438,0.0465590770674207,1444,-0.109366502184023,0.109100276482594
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0287631833078602,0.0540475617384721,1444,-0.155565489662547,0.0980391230468264
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 26",0.100061960772702,0.0488154465038458,1444,-0.0144651520760423,0.214589073621446
"RBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 26",0.0871104138797112,0.0481285388153788,1444,-0.0258051280424507,0.200025955801873
"RBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.0129515468929908,0.0556296389404409,1444,-0.143465603261703,0.117562509475721
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 2",-0.515511704202734,0.192801584797619,1434,-0.967851479090169,-0.0631719293153
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 2",-0.192917065955658,0.193100583344621,1434,-0.645958333704702,0.260124201793386
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",0.322594638247076,0.195907644153291,1434,-0.137032391001915,0.782221667496068
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 4",-0.464933493531916,0.208740584426499,1434,-0.954668414894035,0.0248014278302036
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 4",-0.430643190467558,0.209084922786737,1434,-0.921185978302969,0.0598995973678521
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",0.0342903030643573,0.214498116334147,1434,-0.468952602113074,0.537533208241789
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 6",-0.46216347780688,0.224521011278009,1434,-0.988921511490055,0.0645945558762954
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 6",-0.692300019600052,0.221686517271293,1434,-1.21240792962235,-0.172192109577756
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.230136541793173,0.231874700369011,1434,-0.774147369697452,0.313874286111107
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 8",-0.643997725283803,0.22879428763087,1434,-1.18078146941699,-0.107213981150612
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 8",-0.725818228171137,0.22966401696678,1434,-1.26464248028268,-0.186993976059595
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0818205028873339,0.24181615096623,1434,-0.649155379346094,0.485514373571427
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 12",-0.578943359424189,0.188966295368628,1434,-1.02228500310457,-0.135601715743813
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 12",-0.458866757661316,0.188815947333734,1434,-0.901855663596668,-0.0158778517259651
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",0.120076601762872,0.201538979622191,1434,-0.352762336615351,0.592915540141096
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 16",-0.44910270737781,0.242830329411996,1434,-1.01881698984786,0.120611575092239
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 16",-0.363469589987282,0.248647094201996,1434,-0.946830824988576,0.219891645014011
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.0856331173905282,0.274975115271889,1434,-0.559497377113938,0.730763611894995
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 20",-0.381007880578845,0.260679760190888,1434,-0.992599451085028,0.230583689927338
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 20",-0.282478760300282,0.258001010023844,1434,-0.887785604211441,0.322828083610878
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",0.0985291202785634,0.299781107497747,1434,-0.604799738887075,0.801857979444202
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 24",-0.162630531453012,0.279510181931544,1434,-0.818400933477333,0.493139870571308
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 24",-0.0841068171314489,0.266731350172027,1434,-0.709896273265247,0.541682639002349
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",0.0785237143215634,0.318516698772877,1434,-0.668761490683616,0.825808919326743
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline Low Dose","WEEK 26",0.013476326444143,0.264097626412614,1434,-0.606134041412454,0.63308669430074
"WBC","hetroscedastic","corCAR1","Placebo - Xanomeline High Dose","WEEK 26",-0.199039449077008,0.257452408857031,1434,-0.803059197093392,0.404980298939376
"WBC","hetroscedastic","corCAR1","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.212515775521151,0.305750206563759,1434,-0.929848984965524,0.504817433923221
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 2",-0.522767163905764,0.191938205911815,1444,-0.973078082739951,-0.0724562450715769
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.204456341171326,0.192391149356976,1444,-0.655829921699165,0.246917239356513
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",0.318310822734438,0.19485617762002,1444,-0.138846020884822,0.775467666353698
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 4",-0.472244354665277,0.205928673007709,1444,-0.955378650496986,0.0108899411664315
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.438127845375965,0.206256862884838,1444,-0.922032115504454,0.0457764247525251
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",0.0341165092893127,0.211905147206386,1444,-0.463039338817568,0.531272357396194
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 6",-0.482071956418314,0.222232314188617,1444,-1.00345662353822,0.039312710701594
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.710178593268748,0.219573335810051,1444,-1.22532496618806,-0.195032220349436
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.228106636850435,0.228751489868936,1444,-0.764786101463629,0.30857282776276
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 8",-0.633238414319111,0.220092859359268,1444,-1.14960365414245,-0.116873174495773
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 8",-0.706680210070709,0.221118656888178,1444,-1.22545209856301,-0.187908321578404
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0734417957515982,0.23150144248524,1444,-0.616572991449366,0.46968939994617
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 12",-0.593574818619341,0.188449270205809,1444,-1.03570026007001,-0.151449377168675
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.507033738798636,0.187876064640848,1444,-0.947814368655318,-0.0662531089419542
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",0.0865410798207048,0.199048675446963,1444,-0.380451885479971,0.55353404512138
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 16",-0.444724045009927,0.230875283051213,1444,-0.986386192746482,0.0969381027266287
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 16",-0.476310272860807,0.235289175108522,1444,-1.02832796069695,0.0757074149753306
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",-0.0315862278508807,0.257633062582775,1444,-0.636025456521266,0.572853000819505
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 20",-0.380152468992529,0.249307932037525,1444,-0.965059905295488,0.20475496731043
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 20",-0.414917685395659,0.245250157153917,1444,-0.990305076809278,0.16046970601796
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.0347652164031296,0.280617788768088,1444,-0.693129473279812,0.623599040473553
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 24",-0.152028468273109,0.268593564842644,1444,-0.782182399339918,0.4781254627937
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.284547693575981,0.255839199504286,1444,-0.884778296208108,0.315682909056146
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.132519225302872,0.299004141571372,1444,-0.834020154138761,0.568981703533017
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline Low Dose","WEEK 26",-0.0823173798217517,0.235307758347861,1444,-0.634378666250165,0.469743906606661
"WBC","hetroscedastic","corCompSymm","Placebo - Xanomeline High Dose","WEEK 26",-0.378131351112729,0.230358826074705,1444,-0.918581826506487,0.162319124281029
"WBC","hetroscedastic","corCompSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.295813971290977,0.266729774431046,1444,-0.921595218093215,0.32996727551126
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 2",-0.514819271176182,0.190082198779366,1399,-0.960790599422431,-0.0688479429299327
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 2",-0.192162844894066,0.190626322942843,1399,-0.639410798608006,0.255085108819874
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 2",0.322656426282116,0.193210973045418,1399,-0.130655639940515,0.775968492504746
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 4",-0.446137829130884,0.200987199257223,1399,-0.917694496661223,0.0254188383994545
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 4",-0.41460997604684,0.201538906324415,1399,-0.887461060072455,0.0582411079787755
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 4",0.0315278530840444,0.206913446830797,1399,-0.453932991264927,0.516988697433016
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 6",-0.501059369224876,0.219705624217296,1399,-1.01653325202171,0.0144145135719537
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 6",-0.723564084864553,0.217290710500384,1399,-1.23337209108353,-0.213756078645578
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 6",-0.222504715639677,0.226669098039772,1399,-0.75431631806391,0.309306886784555
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 8",-0.62820500847882,0.220918774483332,1399,-1.14652518745162,-0.109884829506016
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 8",-0.704101032324223,0.221731414791212,1399,-1.22432783001156,-0.183874234636889
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 8",-0.0758960238454025,0.231959089225672,1399,-0.620119016766674,0.46832696907587
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 12",-0.584025477251902,0.186431532136935,1399,-1.02143160232834,-0.146619352175462
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 12",-0.523062585941261,0.186099522076451,1399,-0.959689748186799,-0.0864354236957235
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 12",0.0609628913106411,0.197609020610741,1399,-0.402667885064715,0.524593667685997
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 16",-0.466975217496893,0.231760000384663,1399,-1.01073110768349,0.0767806726896998
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 16",-0.440295196219631,0.236161857012783,1399,-0.994378733391573,0.113788340952311
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 16",0.026680021277262,0.258430321500565,1399,-0.579649842743771,0.633009885298294
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 20",-0.361330561448768,0.250153318640723,1399,-0.948240900743098,0.225579777845562
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 20",-0.385352812172221,0.246832283996085,1399,-0.964471331711035,0.193765707366593
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 20",-0.0240222507234533,0.282371671466918,1399,-0.68652336967034,0.638478868223433
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 24",-0.139242936547947,0.268654159657001,1399,-0.769559995117865,0.491074122021971
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 24",-0.154318856290426,0.257895074942136,1399,-0.759392923502842,0.45075521092199
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 24",-0.0150759197424795,0.302239702236692,1399,-0.724191461970098,0.694039622485139
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline Low Dose","WEEK 26",-0.136982710076956,0.23770077427307,1399,-0.694676858758226,0.420711438604314
"WBC","hetroscedastic","corSymm","Placebo - Xanomeline High Dose","WEEK 26",-0.340058949196402,0.233054633186926,1399,-0.886852310088426,0.206734411695623
"WBC","hetroscedastic","corSymm","Xanomeline Low Dose - Xanomeline High Dose","WEEK 26",-0.203076239119446,0.267421268843841,1399,-0.830500686192556,0.424348207953665
